Nome;Estado;NAlunos;NotaPT;NotaRed;NotaMat;NotaCH;NotaCN
Escola8771;RJ;17;561.56;612.94;541.05;588.3;521.4
Escola8772;RJ;52;586.22;607.31;602.39;618.73;571.68
Escola8773;RJ;21;529.3;607.62;513.32;575.24;552.02
Escola8774;RJ;54;589.88;685.93;619.03;637.27;594.78
Escola8775;RJ;14;543.51;544.29;444.26;550.66;497.23
Escola8776;RJ;75;480.73;458.67;429.31;515.51;469.42
Escola8777;RJ;103;498.16;447.77;445.78;530.49;476.2
Escola8778;RJ;30;466.84;378;423.48;503.19;453.82
Escola8779;RJ;32;472.98;437.5;428.17;504.41;461.8
Escola8780;RJ;11;449.55;438.18;400.33;490.25;423.91
Escola8781;RJ;72;513.75;491.39;426.45;547.48;458.93
Escola8782;RJ;27;535.04;581.48;501.02;580.97;498.45
Escola8783;RJ;137;514.37;491.68;465.19;537.36;463.08
Escola8784;RJ;46;498.64;463.91;470.39;543.16;472.57
Escola8785;RJ;146;506.45;450.41;462.83;542.28;464.66
Escola8786;RJ;85;584.67;660.94;657.4;644.79;600.97
Escola8787;RJ;24;534.17;572.5;478.11;561.47;502.08
Escola8788;RJ;57;574.21;712.28;589.66;631.71;560.76
Escola8789;RJ;20;530.75;551;530.39;574.96;522.9
Escola8790;RJ;64;583.53;703.13;581.65;619.49;584.3
Escola8791;RJ;21;529.23;581.9;535.55;595.26;536.33
Escola8792;RJ;47;532.37;565.96;493.8;568.65;499.88
Escola8793;RJ;52;533.02;531.54;519.59;572.86;497.39
Escola8794;RJ;45;554.55;653.33;506.62;601.66;527.57
Escola8795;RJ;12;599.53;673.33;607.42;655.93;576.25
Escola8796;RJ;34;594.33;768.24;694.94;648.34;609.94
Escola8797;RJ;13;546.22;656.92;553.03;593.72;537.27
Escola8798;RJ;50;591.4;742;648.2;638.8;604.32
Escola8799;RJ;11;585.87;667.27;573.39;631.23;584.27
Escola8800;RJ;40;502.27;482;459.23;538.79;475.82
Escola8801;RJ;101;512.05;482.38;443.24;529.46;451.11
Escola8802;RJ;180;510.93;485.11;445.44;535.42;473.76
Escola8803;RJ;19;495.17;440;442.76;515.21;444.87
Escola8804;RJ;45;505.13;442.67;457.4;535.9;473.91
Escola8805;RJ;65;478.39;441.23;419.69;509.55;459.07
Escola8806;RJ;169;494.86;478.46;442.95;524.25;458.02
Escola8807;RJ;241;489.46;436.76;437.91;518.15;461.56
Escola8808;RJ;50;499.43;440;439.35;534.93;471.51
Escola8809;RJ;54;481.83;408.15;441.4;520.46;446.83
Escola8810;RJ;27;490.64;464.44;444.43;521.56;466.93
Escola8811;RJ;111;538.64;602.88;538.73;570.36;534.86
Escola8812;RJ;24;539.06;621.67;502.31;566.32;512.88
Escola8813;RJ;23;546.4;543.48;517.65;572.15;536.34
Escola8814;RJ;23;564.03;556.52;513.91;597.3;532.78
Escola8815;RJ;46;545.03;586.52;555.24;595.23;535.25
Escola8816;RJ;19;540.95;630.53;503.07;586.71;513.84
Escola8817;RJ;37;517.08;476.22;467.95;547.74;493.77
Escola8818;RJ;75;499.22;457.6;460.87;517.75;469.24
Escola8819;RJ;11;484.32;432.73;420.74;498.5;490.31
Escola8820;RJ;170;528.55;518.71;461.57;558.45;479.55
Escola8821;RJ;56;505.45;455.71;452.22;537.74;471.41
Escola8822;RJ;87;493.2;442.53;434.54;533.46;465.79
Escola8823;RJ;45;509.9;522.29;446.27;535.66;470.68
Escola8824;RJ;21;526.78;504.76;482.98;555.04;462.92
Escola8825;RJ;17;483.65;454.12;425.41;520.14;480.31
Escola8826;RJ;81;512.28;444.2;447.27;538.99;472.05
Escola8827;RJ;35;553.37;514.29;525.98;585.33;529.97
Escola8828;RJ;11;554.17;634.09;536.13;597.6;556.1
Escola8829;RJ;23;562.51;608.7;487.63;603;521.7
Escola8830;RJ;12;533.31;515;510.93;564.81;485.37
Escola8831;RJ;15;562.21;582.67;585.44;592.23;559.95
Escola8832;RJ;37;576.52;683.78;639.2;627.13;573.37
Escola8833;RJ;15;551.54;550.67;534.54;589.49;499.67
Escola8834;RJ;37;597.11;676.76;593.87;631.16;568.36
Escola8835;RJ;17;553.6;582.35;456.62;587.07;491.75
Escola8836;RJ;15;580.23;618.67;527.3;607.11;548.96
Escola8837;RJ;46;505.57;466.09;449.15;526.51;482.05
Escola8838;RJ;23;515.82;429.13;426.53;534.76;474.52
Escola8839;RJ;26;483.28;444.62;435.17;516.59;462.3
Escola8840;RJ;12;507.14;518.33;447.91;548.68;468.49
Escola8841;RJ;119;497.97;454.29;448.99;517.49;458.28
Escola8842;RJ;100;504.36;458.2;432.39;527.88;455.77
Escola8843;RJ;85;502.19;472.71;449.89;529.11;457.34
Escola8844;RJ;149;499.71;459.6;442.6;515.93;464.34
Escola8845;RJ;31;506.72;431.61;435.65;539.44;464.2
Escola8846;RJ;27;549.49;594.81;516.69;579.79;506.19
Escola8847;RJ;30;524;574.67;487.68;552.07;490.38
Escola8848;RJ;28;560.29;592.86;555.1;594.52;537.45
Escola8849;RJ;15;517.25;512;441.53;554.43;476.61
Escola8850;RJ;58;523.41;512.76;488.96;552.16;485.08
Escola8851;RJ;49;528.26;501.22;479.77;554.08;498.25
Escola8852;RJ;16;580.73;682.5;604.93;633.91;563.53
Escola8853;RJ;16;552.36;621.25;602.24;586.93;522.31
Escola8854;RJ;15;548.18;636;552.11;600.54;526.68
Escola8855;RJ;30;504.2;556;423.9;541.7;456.08
Escola8856;RJ;140;520.46;540.29;481.38;552.48;497.11
Escola8857;RJ;18;454.74;331.11;399.67;496.01;443.19
Escola8858;RJ;18;560.27;666.67;553.66;610.29;538.99
Escola8859;RJ;12;569.96;641.67;632.44;622.16;603.25
Escola8860;RJ;15;474.85;465.33;423.24;521.14;481.94
Escola8861;RJ;31;483.65;439.35;432.26;489.58;451.45
Escola8862;RJ;47;496.33;460.43;444.14;507.69;459.77
Escola8863;RJ;13;552.98;596.92;545.23;594.5;547.62
Escola8864;RJ;340;501.79;478.71;449.2;528.88;463.99
Escola8865;RJ;253;511.08;480.4;457.15;545.57;474.73
Escola8866;RJ;58;480.52;424.83;440.5;515.54;453.84
Escola8867;RJ;53;510.42;439.62;439.18;545.27;460.43
Escola8868;RJ;131;508.93;482.9;436.74;536.8;451.49
Escola8869;RJ;20;483.62;397;404.88;499.76;462.93
Escola8870;RJ;66;493.63;530;453.21;515.45;461.94
Escola8871;RJ;45;510.81;518.67;450.42;529.89;463.56
Escola8872;RJ;30;491.86;458.67;426.65;515.28;442.93
Escola8873;RJ;46;568.9;658.26;569.61;616.01;545.36
Escola8874;RJ;21;524.9;522.86;457.18;552.79;455.76
Escola8875;RJ;15;500.62;548;473.41;565.59;471.04
Escola8876;RJ;14;496.48;505.71;443.4;508.34;481.12
Escola8877;RJ;58;529.73;542.07;478.55;566.02;506.8
Escola8878;RJ;44;581.97;641.82;589.34;628.28;563
Escola8879;RJ;37;545.68;554.59;485.86;562.47;496.1
Escola8880;RJ;40;546.84;598;511.9;587.74;507.71
Escola8881;RJ;225;512.04;480.5;459.07;540.36;464.28
Escola8882;RJ;13;504.12;410.77;429.74;542.45;478.29
Escola8883;RJ;14;486.72;522.86;421.06;539.85;468.19
Escola8884;RJ;50;505.95;496.8;442.67;526.32;470.65
Escola8885;RJ;25;525.25;504.8;486.28;540.36;480.33
Escola8886;RJ;26;485.95;466.92;432.56;530.12;464.59
Escola8887;RJ;62;504.57;453.87;450.16;544.55;474.39
Escola8888;RJ;41;512.99;511.22;443.45;532.34;464.65
Escola8889;RJ;15;486.31;456;416.79;486.35;471.36
Escola8890;RJ;86;507.62;476.98;454.58;532.03;472.72
Escola8891;RJ;76;511.38;476.32;448.66;545.14;464.66
Escola8892;RJ;13;469.33;406.15;393.28;498.68;448.85
Escola8893;RJ;19;502.96;434.74;436.24;529.58;473.06
Escola8894;RJ;47;499.14;459.15;423.08;526.15;461.12
Escola8895;RJ;114;524.32;522.11;482.16;553.52;490.6
Escola8896;RJ;16;490.83;416.25;444.75;517.53;482.41
Escola8897;RJ;378;560.71;600.42;566.42;600.13;532.32
Escola8898;RJ;37;523.14;553.51;442.89;541.01;473.5
Escola8899;RJ;329;532.41;553.58;477.27;562.32;482.37
Escola8900;RJ;59;509.5;535.25;476.88;551.7;470.58
Escola8901;RJ;41;505.63;491.22;449.6;543.69;492.31
Escola8902;RJ;177;505.81;501.92;460.93;542.02;475.13
Escola8903;RJ;11;533.43;536.36;456.76;553.85;505.62
Escola8904;RJ;26;545.94;675.38;538.9;590.14;526.82
Escola8905;RJ;174;592.95;744.71;697.24;654.63;631.84
Escola8906;RJ;40;563.4;628;535.33;611.19;543.31
Escola8907;RJ;29;545.69;588.97;515.46;577.01;503.76
Escola8908;RJ;25;542.89;608;527.82;598.67;518.91
Escola8909;RJ;24;626.75;750;732.59;676.62;665.33
Escola8910;RJ;18;531.09;626.67;483.82;575.27;529.54
Escola8911;RJ;60;591.76;682.67;588.4;638.65;563.89
Escola8912;RJ;29;597.06;731.72;604.9;626.55;589.05
Escola8913;RJ;45;586.97;714.67;585.03;632.47;579.77
Escola8914;RJ;55;557.23;701.82;527.04;608.23;530.25
Escola8915;RJ;176;582.91;682.52;616.22;622.1;590.53
Escola8916;RJ;78;602.7;686.67;666.25;643.12;615.03
Escola8917;RJ;19;542.87;668.42;547.38;585.93;525.63
Escola8918;RJ;43;561.53;595.81;554.95;592.01;523.92
Escola8919;RJ;226;600.94;763.89;676.24;650.07;601.29
Escola8920;RJ;15;510.39;538.67;494.79;576.59;505.1
Escola8921;RJ;56;625.76;763.57;780.6;676.06;666.48
Escola8922;RJ;31;558.04;629.03;517.87;589.94;524.26
Escola8923;RJ;18;570.73;665.56;520.28;606.7;524.68
Escola8924;RJ;12;533.98;603.08;482.69;573.98;488.85
Escola8925;RJ;19;580.02;620;539.37;633.1;548.19
Escola8926;RJ;14;633.36;747.14;669.76;656.41;594.44
Escola8927;RJ;63;568.45;676.19;601.8;621.02;565.64
Escola8928;RJ;86;576.98;684.65;598.75;622.31;582.02
Escola8929;RJ;43;551.03;604.65;577.59;596.86;557.56
Escola8930;RJ;22;552.01;575.45;516.94;592.61;532.78
Escola8931;RJ;55;576.61;672;594.17;634.83;568.05
Escola8932;RJ;165;587.11;711.64;667.31;640.34;590.42
Escola8933;RJ;38;541.03;604.21;502.59;574.82;509.64
Escola8934;RJ;199;625.01;793.67;695.36;671.46;634.3
Escola8935;RJ;17;499.56;494.12;417.78;555.24;472.38
Escola8936;RJ;87;575.96;736.78;611.42;625.25;568.59
Escola8937;RJ;43;544.05;559.23;478.03;575.55;508.88
Escola8938;RJ;70;581.91;713.71;636.91;646.73;591.46
Escola8939;RJ;15;622.07;788;843.4;708.33;671.63
Escola8940;RJ;65;598.45;725.23;683.81;653.04;615.29
Escola8941;RJ;25;537.34;548.8;544.1;580.02;513.93
Escola8942;RJ;29;519.01;528.97;456.87;557.36;489.71
Escola8943;RJ;24;540.39;587.5;520.6;587.45;528.43
Escola8944;RJ;11;498.86;552.73;489.21;555.59;496.91
Escola8945;RJ;12;557.35;640;590.45;592.03;554.59
Escola8946;RJ;68;582.72;652.35;586.13;624.16;563.12
Escola8947;RJ;24;525.39;561.67;454.48;543.37;465.18
Escola8948;RJ;25;521.79;612;500.22;571.69;511.35
Escola8949;RJ;25;521.17;476.8;486.2;568.9;504.26
Escola8950;RJ;13;568.91;576.92;520.62;587.95;506.98
Escola8951;RJ;54;539.22;579.83;483.5;574.34;497.36
Escola8952;RJ;155;539.07;558.84;482.95;567.27;488.89
Escola8953;RJ;42;553.86;587.14;542.7;592.51;526.49
Escola8954;RJ;27;511.74;488.15;473.95;554.43;496.59
Escola8955;RJ;44;535.28;574.55;499.84;570.62;508.11
Escola8956;RJ;77;557.76;588.31;524.2;590.21;521.29
Escola8957;RJ;10;487.03;412;485.54;550.49;489.59
Escola8958;RJ;28;544.24;534.29;486.88;577.73;525.82
Escola8959;RJ;15;507.72;541.33;494.53;553.99;499.39
Escola8960;RJ;10;496.56;500;473.28;536.82;469.68
Escola8961;RJ;13;520.15;535.38;523.68;562.6;505.78
Escola8962;RJ;11;493.14;483.64;428;532.81;461.03
Escola8963;RJ;28;537.4;601.43;476.14;567.79;474.58
Escola8964;RJ;24;523.89;552.5;465.22;558.94;486.18
Escola8965;RJ;28;519.44;507.86;484.14;548.2;491.91
Escola8966;RJ;11;524.85;460;448.05;524.56;474.51
Escola8967;RJ;55;608.55;733.82;687.06;663.63;630.84
Escola8968;RJ;15;583.43;693.33;592.45;610.31;537.71
Escola8969;RJ;36;551.4;618.33;511.22;599.08;512.47
Escola8970;RJ;35;612.17;730.29;662.17;645.72;603.24
Escola8971;RJ;17;575.49;611.76;592.02;623.39;545.59
Escola8972;RJ;59;604.23;728.47;634.17;645.81;576.26
Escola8973;RJ;47;604.33;760.85;669.9;644.79;602.21
Escola8974;RJ;11;577.25;663.64;569.76;612.4;554.29
Escola8975;RJ;17;611.29;725.88;659.23;674.58;610.75
Escola8976;RJ;24;538.73;570;510.89;584.42;521.43
Escola8977;RJ;21;585.8;648.57;611.62;618.36;576.78
Escola8978;RJ;23;625.72;704.35;744.31;679.66;656.52
Escola8979;RJ;32;584.65;694.84;636.27;626.49;581.68
Escola8980;RJ;24;589.23;679.17;629.65;622.78;564.14
Escola8981;RJ;11;477.68;463.64;423.2;516.76;457.12
Escola8982;RJ;26;467.33;383.08;422.33;494.21;431.55
Escola8983;RJ;31;492.46;383.87;440.15;517.53;451.02
Escola8984;RJ;48;495.94;445;437.2;511.94;472.04
Escola8985;RJ;24;458.63;440.83;412.8;487.47;438.57
Escola8986;RJ;106;485.44;405.85;436.83;514.67;456.03
Escola8987;RJ;81;494.76;474.57;433.66;525.07;469.31
Escola8988;RJ;85;503.15;487.29;452.88;523.96;456.82
Escola8989;RJ;65;491.2;492.31;462.06;537.71;467.53
Escola8990;RJ;115;482.91;437.91;435.16;520.04;451.64
Escola8991;RJ;154;494.5;468.96;438.84;526.12;457.31
Escola8992;RJ;26;491.82;446.92;437.06;512.82;451.23
Escola8993;RJ;38;492.88;450;445.88;514.72;467.2
Escola8994;RJ;59;504.16;484.75;410.99;512.39;452.07
Escola8995;RJ;94;495.36;488.72;443.12;522.92;461.47
Escola8996;RJ;51;490.05;402.35;443.79;522.57;455
Escola8997;RJ;109;495.11;443.85;437.01;519.97;464.74
Escola8998;RJ;238;487.79;438.49;435.07;515.62;453.76
Escola8999;RJ;102;487.05;428.82;430.65;518.64;462.48
Escola9000;RJ;52;503.3;497.69;451.17;523.73;469.43
Escola9001;RJ;31;492.01;474.19;456.36;527.26;462.77
Escola9002;RJ;120;507.53;502.67;462.71;544.03;475.74
Escola9003;RJ;63;519.23;491.43;467.37;545.52;475.17
Escola9004;RJ;57;510.27;489.47;453.62;531.3;474.56
Escola9005;RJ;65;489.33;444.31;443.56;509.11;472.23
Escola9006;RJ;232;564.11;598.97;605.66;613.5;542.87
Escola9007;RJ;91;496.69;465.05;454.89;526.18;465.38
Escola9008;RJ;10;455.76;386;415.49;517.4;442.31
Escola9009;RJ;229;515.3;515.37;447.47;536.54;464.99
Escola9010;RJ;53;492.05;461.89;453.38;529.01;472.97
Escola9011;RJ;34;489.46;468.82;448.89;522.51;454.26
Escola9012;RJ;28;479.98;429.29;425.44;513.55;460.52
Escola9013;RJ;37;476.04;375.68;421.36;504.71;449.4
Escola9014;RJ;30;512.64;498;421.74;538.4;479.74
Escola9015;RJ;74;478.53;413.78;436.25;518.01;456.9
Escola9016;RJ;47;499.98;437.87;430.78;526.57;469.04
Escola9017;RJ;49;501.55;513.06;446.87;539.23;483.02
Escola9018;RJ;111;596.81;717.48;653.31;640.52;590.55
Escola9019;RJ;37;525.62;561.08;501.01;559.74;494.91
Escola9020;RJ;38;591.76;758.95;680.24;648.62;618.42
Escola9021;RJ;33;523.77;540.52;482.15;559.39;472.76
Escola9022;RJ;83;579.53;663.98;559.35;629.7;566.89
Escola9023;RJ;20;531.84;562;514.68;564.01;510.67
Escola9024;RJ;19;498.52;469.47;440.59;525.54;481.02
Escola9025;RJ;20;526.89;574;496.39;546.2;499.71
Escola9026;RJ;31;543.9;609.03;526.7;577.93;499.2
Escola9027;RJ;19;513.05;507.37;468.48;527.51;488.1
Escola9028;RJ;21;509.03;522.86;449.15;536.13;485.98
Escola9029;RJ;13;529.8;486.15;483.04;530.27;483.09
Escola9030;RJ;10;522.04;572;511.56;562.05;504.21
Escola9031;RJ;118;549.86;665.59;526.9;608.58;532.76
Escola9032;RJ;14;558.89;654.29;466.89;584.66;533.67
Escola9033;RJ;68;548.8;627.06;517.67;591.34;533.64
Escola9034;RJ;48;514.89;555;484.42;553.56;469.15
Escola9035;RJ;29;519.05;548.97;492.04;542.61;492.68
Escola9036;RJ;25;527.51;515.2;492.74;555.71;471.5
Escola9037;RJ;30;509.66;543.33;472.33;535.94;469.29
Escola9038;RJ;25;524.86;571.2;511.92;559.36;492.85
Escola9039;RJ;69;585.09;782.03;619.66;629.22;598.52
Escola9040;RJ;14;516.51;568.57;514.71;558.17;489.21
Escola9041;RJ;18;513.99;510;457.34;543.81;452.42
Escola9042;RJ;108;522.15;514.63;469.41;544.67;491.97
Escola9043;RJ;47;574.62;654.47;574.07;618.07;552.84
Escola9044;RJ;33;498.28;456.97;440.34;525.52;477.08
Escola9045;RJ;13;570.4;653.85;601.87;610.68;563.92
Escola9046;RJ;16;490.99;513.75;433.6;528.43;461.23
Escola9047;RJ;26;578.53;649.23;581.53;635.53;553.53
Escola9048;RJ;23;512.14;531.3;445.69;528.38;465.94
Escola9049;RJ;31;554.15;578.06;540.62;597.99;547.85
Escola9050;RJ;36;517.12;557.22;471.93;551.57;485.06
Escola9051;RJ;19;544.02;586.32;462.24;564.66;509.11
Escola9052;RJ;123;514.92;524.88;459.26;548.44;474.45
Escola9053;RJ;14;555.31;618.57;526.06;602.81;542.43
Escola9054;RJ;124;552.49;604.35;555.93;590.75;519.78
Escola9055;RJ;55;482.74;446.18;434.02;507.97;466.9
Escola9056;RJ;49;502.79;458.78;457.15;538.36;466.9
Escola9057;RJ;117;503.08;469.57;435.09;525.07;466.15
Escola9058;RJ;19;552.32;645.26;533.61;569.19;491.64
Escola9059;RJ;30;558.67;592.23;520.88;597.03;530.47
Escola9060;RJ;91;520.79;550.77;480.68;556.83;489.7
Escola9061;RJ;25;483.42;397.6;428.52;518.35;448.63
Escola9062;RJ;73;516.33;503.01;476.98;551.68;492.46
Escola9063;RJ;33;496.27;467.88;453.21;533.66;484.54
Escola9064;RJ;17;532.05;563.53;528.79;587.01;525.5
Escola9065;RJ;29;522.26;493.79;488.02;559.47;484.24
Escola9066;RJ;99;523.46;525.66;504.91;569.97;489
Escola9067;RJ;11;556.27;620;554.75;625.32;550.74
Escola9068;RJ;65;522.23;526.15;476.22;550.06;488
Escola9069;RJ;42;472.93;411.9;425.03;502.26;468.79
Escola9070;RJ;51;505.53;508.24;460.5;549.27;472.8
Escola9071;RJ;24;521.61;527.5;466.93;550.34;466.97
Escola9072;RJ;12;614.83;706.67;592.63;633.71;577.28
Escola9073;RJ;315;524.85;521.65;467.5;552.72;483.91
Escola9074;RJ;70;513.4;484;458;529.94;473.8
Escola9075;RJ;177;514.97;499.89;456.8;537.27;471.49
Escola9076;RJ;91;519.63;506.37;474.32;548.21;491.41
Escola9077;RJ;90;493.87;465.33;441.42;534.45;453.26
Escola9078;RJ;114;500.94;471.75;459.54;529.36;458.27
Escola9079;RJ;150;516.93;507.73;456.87;549.91;479.5
Escola9080;RJ;153;536.25;563.01;509.68;575.63;504.88
Escola9081;RJ;50;547.18;619.2;526.63;584.44;534.71
Escola9082;RJ;41;595.17;664.88;621.89;637.44;581.56
Escola9083;RJ;17;535.02;591.76;572.44;576.75;539.33
Escola9084;RJ;26;564.77;640.77;572.72;601.01;545.72
Escola9085;RJ;11;528.81;565.45;476.14;572.51;527.82
Escola9086;RJ;50;549.3;628.4;587.54;608.36;559.43
Escola9087;RJ;33;637.16;801.21;761.18;682.53;658.25
Escola9088;RJ;83;588.78;685.78;662.99;627.13;585.55
Escola9089;RJ;42;602.13;707.14;659.18;647.93;600.2
Escola9090;RJ;12;525.1;570;553.58;594.46;535.76
Escola9091;RJ;14;512.76;535.71;491.94;532.78;498.48
Escola9092;RJ;23;561.32;586.09;542.43;580.2;526.13
Escola9093;RJ;30;610.73;694;694.32;648.41;625.27
Escola9094;RJ;29;594.2;635.86;618.04;628.31;575.2
Escola9095;RJ;18;562.76;665.39;473.76;601.36;523.95
Escola9096;RJ;65;552.75;599.69;505.86;585.52;511.65
Escola9097;RJ;31;534.86;609.03;470.78;561.16;475.42
Escola9098;RJ;10;522.19;560;543.77;554.1;489.85
Escola9099;RJ;30;599.07;662.67;678.59;640.4;610.26
Escola9100;RJ;10;552.3;626;612.67;611.38;598.57
Escola9101;RJ;77;549.84;593.25;564.54;587.72;527.47
Escola9102;RJ;16;507.8;517.5;429.54;532.28;471.92
Escola9103;RJ;73;499.22;466.85;450.06;527.11;468.19
Escola9104;RJ;25;503.66;490.4;424.05;522.68;459.24
Escola9105;RJ;95;573.34;671.16;589.26;635.22;577.93
Escola9106;RJ;10;544.13;628;526.04;567.49;501.01
Escola9107;RJ;65;511.19;476.82;468.82;542.87;477.44
Escola9108;RJ;21;503.39;405.71;469.38;528.95;471.33
Escola9109;RJ;64;510.61;505.63;448.55;540.63;472.51
Escola9110;RJ;54;533.81;557.04;489.4;562.56;479.53
Escola9111;RJ;14;571.01;688.57;538.79;604.33;544.61
Escola9112;RJ;48;502.17;474.58;458.81;547.33;468.32
Escola9113;RJ;195;492.13;452.62;446.49;516.34;464.13
Escola9114;RJ;97;509.81;492.16;437.43;532.73;454.21
Escola9115;RJ;132;466.82;392.42;430.76;514.43;442.05
Escola9116;RJ;25;492.82;432.8;434.46;524.69;471.01
Escola9117;RJ;138;501.89;504.49;459.81;541.84;467.45
Escola9118;RJ;23;579.93;646.96;575.5;625.56;584.23
Escola9119;RJ;30;544.02;562.67;496.62;560.85;485.73
Escola9120;RJ;21;500.16;455.24;442.39;522.56;464.93
Escola9121;RJ;190;517.7;519.05;483.16;553.6;486.34
Escola9122;RJ;77;511.93;503.64;489.6;541.09;486.43
Escola9123;RJ;105;523.24;562.48;491.61;554.1;491.81
Escola9124;RJ;111;512.33;542.16;480.81;543.55;483.69
Escola9125;RJ;22;512.15;382.73;451.46;542.23;483.15
Escola9126;RJ;22;574.55;627.27;596.48;622.54;539.51
Escola9127;RJ;55;600.5;703.27;723.78;653.23;624.11
Escola9128;RJ;62;578.22;716.13;621.07;617.9;558.68
Escola9129;RJ;43;577.66;674.42;609.95;619.64;571.31
Escola9130;RJ;16;567.81;600;597.03;588.63;557.46
Escola9131;RJ;24;606.75;654.17;654.18;648.02;590.21
Escola9132;RJ;14;586.3;664.29;609.76;645.48;578.75
Escola9133;RJ;54;523.13;530.37;499.6;574.1;513.25
Escola9134;RJ;31;528.42;485.16;461.12;562.34;492.91
Escola9135;RJ;106;522.84;501.51;473.69;546.44;481.48
Escola9136;RJ;17;484.9;448.24;441.01;522.35;472.6
Escola9137;RJ;66;495.22;433.03;461.26;524.76;471.45
Escola9138;RJ;42;502.26;497.45;472.65;528.93;475.26
Escola9139;RJ;41;557.85;600.63;576.66;605.77;538.04
Escola9140;RJ;20;540.55;592;507.23;580.31;504.43
Escola9141;RJ;15;530.23;536;471.41;579.91;499.53
Escola9142;RJ;19;532.16;560;483.02;570.23;510.18
Escola9143;RJ;15;512.65;576;482.03;542.17;493.09
Escola9144;RJ;45;511.33;498.22;471.2;557.82;474.32
Escola9145;RJ;14;507.09;417.14;482.41;553.96;509.57
Escola9146;RJ;242;506.57;484.64;457.89;538.74;467.32
Escola9147;RJ;96;529.23;530;480.1;562.86;486.94
Escola9148;RJ;161;510.48;456.65;472.69;546.56;481.49
Escola9149;RJ;55;564.25;585.09;510.4;584.6;502.62
Escola9150;RJ;58;570.37;638.62;556.31;598.13;540.64
Escola9151;RJ;42;591.66;682.38;595.71;633.57;571.83
Escola9152;RJ;48;579.28;654.58;599.25;627.05;562.85
Escola9153;RJ;53;584.58;595.47;594.58;629.57;560.33
Escola9154;RJ;28;519.91;597.86;504.93;567.04;508.62
Escola9155;RJ;18;485.97;426.67;444.12;509.49;459.89
Escola9156;RJ;141;523.79;530.21;457.02;541.85;465.06
Escola9157;RJ;174;528.05;520.8;469.93;564.11;483.3
Escola9158;RJ;201;508.73;472.74;452.77;529.8;462.37
Escola9159;RJ;226;526.73;513.98;472.85;550.2;479.84
Escola9160;RJ;15;449.2;306.67;423.93;488.61;428.64
Escola9161;RJ;154;533.57;514.55;483.71;552.53;486.37
Escola9162;RJ;179;528.33;507.04;482.72;547.67;481.42
Escola9163;RJ;138;512.89;481.64;463.79;540.3;476.06
Escola9164;RJ;257;521.98;495.25;471.61;543.66;480.9
Escola9165;RJ;95;535.29;554.11;460.45;550.83;466.74
Escola9166;RJ;160;497.98;462.63;451.45;523.11;453.85
Escola9167;RJ;131;512.58;502.9;461.3;549.38;476.61
Escola9168;RJ;84;607.83;774.05;688.84;668.21;623.27
Escola9169;RJ;179;522.8;516.09;467.57;559.83;480.92
Escola9170;RJ;287;560.31;598.19;594.35;607.28;537.84
Escola9171;RJ;163;573.44;620.25;566.94;614.29;535.53
Escola9172;RJ;207;515.03;483.57;456.35;531.51;468.04
Escola9173;RJ;25;484.89;415.2;422.23;527.59;467.3
Escola9174;RJ;92;505.52;466.09;444.33;534.75;472.98
Escola9175;RJ;201;509.56;474.08;448.11;530.83;459.9
Escola9176;RJ;178;515.29;505.51;453.41;537.9;455.32
Escola9177;RJ;28;509.37;520.71;429.17;536.65;469.28
Escola9178;RJ;223;566.56;621.35;551.86;603.69;521.1
Escola9179;RJ;251;522.83;512.06;460.93;543.89;473.35
Escola9180;RJ;22;494.08;476.36;460.03;514.43;454.5
Escola9181;RJ;93;531.33;522.15;481.56;557.01;494.69
Escola9182;RJ;275;523.2;509.6;473.27;552.07;478.27
Escola9183;RJ;208;559.96;620.53;529.25;595.73;512.02
Escola9184;RJ;126;514.2;484.76;454.22;531.09;462
Escola9185;RJ;60;504.18;518;436.61;532.94;441.09
Escola9186;RJ;474;556.7;579.62;558.33;598.59;511.23
Escola9187;RJ;303;553;568.25;567.63;598.34;524.54
Escola9188;RJ;242;521.51;517.19;464.54;544.06;473.79
Escola9189;RJ;270;499;445.63;444.69;521.13;458
Escola9190;RJ;165;559.72;598.06;517.87;595.56;517.5
Escola9191;RJ;270;498.78;478.59;444.6;530.16;459.37
Escola9192;RJ;460;513.23;509.79;464.32;537.86;479.38
Escola9193;RJ;338;507.82;491.38;439.29;527.71;451.93
Escola9194;RJ;270;517.63;524.15;478.44;548.63;476.81
Escola9195;RJ;231;500.31;460.87;451.5;522;460.9
Escola9196;RJ;38;500.88;461.58;465.84;522.81;456.55
Escola9197;RJ;388;517.24;492.32;459.93;538.66;473.11
Escola9198;RJ;269;507.49;478.71;448.95;533.4;469.94
Escola9199;RJ;79;493.32;470.38;449.43;513.21;459.98
Escola9200;RJ;102;507.23;506.27;449.99;536.93;477.08
Escola9201;RJ;195;499.83;470.12;450.06;526.33;469.9
Escola9202;RJ;151;491.09;454.3;452.6;522.71;459.14
